workerid	rt	name	intensifier	color	price	item
34	5647	Linda	very	DF0101	2000	laptop
34	4364	Patricia	insanely	0404B4	6000	watch
34	7952	Mary	really	31B404	280	coffee maker
34	7511	Maria	super	0404B4	3000	watch
34	4872	Robert	exceedingly	DF0101	1800	laptop
34	4112	John	terribly	31B404	300	coffee maker
34	10015	Elizabeth	excessively	0404B4	6000	watch
34	5096	William	exceedingly	0404B4	5000	watch
34	11391	James	excessively	31B404	400	coffee maker
34	4280	James	excessively	31B404	350	coffee maker
34	3344	William	wildly	31B404	600	coffee maker
34	11939	Linda	terribly	31B404	150	coffee maker
34	26769	James	hugely	DF0101	1500	laptop
34	4630	Sally	super	DF0101	1800	laptop
34	4048	Michael	wildly	0404B4	600	watch
34	8191	Susan	terribly	DF0101	1300	laptop
34	9429	William	uncommonly	31B404	800	coffee maker
34	5952	Elizabeth	quite	0404B4	200	watch
34	4751	Tim	insanely	0404B4	8000	watch
34	5559	Richard	quite	0404B4	300	watch
34	29856	Patricia	uncommonly	31B404	300	coffee maker
34	4503	Susan	exceedingly	31B404	600	coffee maker
34	4472	Susan	insanely	0404B4	12000	watch
34	3692	Mary	uncommonly	31B404	800	coffee maker
34	36968	John		31B404	100	coffee maker
34	20000	Elizabeth	extremely	DF0101	2000	laptop
34	3972	Robert	enormously	DF0101	2500	laptop
34	3800	Barbara	super	DF0101	1800	laptop
34	3080	Patricia	crazy	DF0101	3000	laptop
34	3800	Michael	really	DF0101	1200	laptop
34	3919	David	horribly	DF0101	1700	laptop
34	3935	Linda	quite	DF0101	1300	laptop
34	3312	Maria	horribly	DF0101	1400	laptop
34	4800	Michael	wildly	31B404	250	coffee maker
34	69573	Richard	vastly	DF0101	1300	laptop
35	15295	Maria	vastly	DF0101	400.00	laptop
35	8139	Sally	crazy	31B404	150.00	watch
35	12868	Charles	quite	0404B4	150.00	coffee maker
35	11227	David	quite	0404B4	150.00	coffee maker
35	13477	Patricia	insanely	0404B4	175.00	coffee maker
35	8563	Michael	exceedingly	31B404	300.00	watch
35	11036	Mary	really	31B404	150.00	watch
35	9961	Mary	wildly	31B404	200.00	watch
35	10948	Richard	extremely	31B404	400.00	watch
35	13438	James	very	DF0101	500.00	laptop
35	12956	Charles	very	31B404	150.00	watch
35	11069	Jennifer	hugely	DF0101	150.00	laptop
35	10366	James	extremely	31B404	400.00	watch
35	7156	James	really	DF0101	400.00	laptop
35	7522	Maria	hugely	DF0101	500.00	laptop
35	8173	Michael	excessively	0404B4	350.00	coffee maker
35	5437	Barbara	terribly	0404B4	300.00	coffee maker
35	16567	William	terribly	31B404	300.00	watch
35	5768	Patricia	extremely	31B404	400.00	watch
35	5178	David	vastly	DF0101	600.00	laptop
35	6244	Barbara	horribly	31B404	500.00	watch
35	25747	Susan	super	DF0101	600.00	laptop
35	5924	Robert	enormously	DF0101	700.00	laptop
35	5363	Robert	wildly	31B404	500.00	watch
35	5416	John	vastly	DF0101	600.00	laptop
35	5453	Elizabeth	wildly	DF0101	500.00	laptop
35	8412	Barbara		0404B4	200.00	coffee maker
35	21638	Patricia	uncommonly	DF0101	500.00	laptop
35	10164	Michael	exceedingly	31B404	500.00	watch
35	18638	Tim	excessively	0404B4	300.00	coffee maker
35	11549	Sally	super	31B404	300.00	watch
35	7084	Richard	hugely	0404B4	200.00	coffee maker
35	14301	John	super	0404B4	200.00	coffee maker
35	7293	Tim	horribly	0404B4	300.00	coffee maker
35	5941	David	quite	31B404	500.00	watch
35	7174	Sally	crazy	DF0101	700.00	laptop
35	10830	Linda	enormously	DF0101	600.00	laptop
35	8946	Maria	exceedingly	DF0101	700.00	laptop
35	16038	Elizabeth	insanely	0404B4	300.00	coffee maker
35	11788	Jennifer		0404B4	150.00	coffee maker
35	5717	Robert	very	DF0101	500.00	laptop
35	20822	William	really	0404B4	250.00	coffee maker
35	5830	Tim	enormously	31B404	500.00	watch
35	4669	Elizabeth	horribly	0404B4	300.00	coffee maker
35	9294	Richard		0404B4	200.00	coffee maker
35	5894	Susan	uncommonly	0404B4	300.00	coffee maker
35	13527	Jennifer	excessively	31B404	500.00	watch
35	5470	William	terribly	DF0101	700.00	laptop
35	14099	John	uncommonly	DF0101	600.00	laptop
35	22909	Charles	insanely	31B404	500.00	watch
35	5970	Linda	crazy	0404B4	300.00	coffee maker
36	9864	David	wildly	0404B4	50	coffee maker
36	9430	Charles	excessively	DF0101	1000	laptop
36	13509	Patricia	exceedingly	0404B4	50	coffee maker
36	6253	Mary	extremely	DF0101	1000	laptop
36	9310	Charles	horribly	DF0101	1000	laptop
36	5724	Linda	uncommonly	0404B4	50	coffee maker
36	5965	Linda	quite	DF0101	800	laptop
36	6487	Linda	very	31B404	200	watch
36	6612	Tim	enormously	31B404	600	watch
36	4206	Charles	excessively	31B404	500	watch
36	5965	William	very	31B404	150	watch
36	4453	John	extremely	DF0101	1000	laptop
36	5453	Michael	quite	31B404	150	watch
36	5014	Michael	vastly	DF0101	1000	laptop
36	6068	Susan	crazy	31B404	500	watch
36	4788	Maria		31B404	150	watch
36	5135	Tim	exceedingly	31B404	500	watch
36	4485	Maria	really	31B404	300	watch
36	4222	Elizabeth	crazy	31B404	500	watch
36	119115	John	terribly	0404B4	50	coffee maker
36	43820	Maria	insanely	DF0101	800	laptop
36	20582	Richard	hugely	31B404	500	watch
36	4437	Mary	exceedingly	DF0101	1000	laptop
36	20157	Michael	uncommonly	0404B4	50	coffee maker
36	35573	Robert	super	0404B4	50	coffee maker
36	12141	William	terribly	0404B4	50	coffee maker
36	5864	Barbara	horribly	DF0101	1000	laptop
36	3468	Robert	vastly	31B404	200	watch
36	28565	Tim	vastly	DF0101	1000	laptop
36	3812	James	hugely	DF0101	1000	laptop
36	3486	Sally		0404B4	50	coffee maker
36	3101	Jennifer	really	0404B4	60	coffee maker
36	4548	Richard	wildly	0404B4	50	coffee maker
36	6188	David	crazy	DF0101	800	laptop
36	3533	James	quite	DF0101	600	laptop
36	8109	Sally	enormously	DF0101	1000	laptop
36	7318	Patricia	super	31B404	200	watch
36	4302	Sally	super	DF0101	1000	laptop
36	4165	Barbara	insanely	31B404	500	watch
36	6917	Jennifer	enormously	0404B4	50	coffee maker
36	5333	Susan	horribly	0404B4	60	coffee maker
36	4653	David	excessively	DF0101	1200	laptop
36	3685	Barbara	insanely	0404B4	50	coffee maker
36	5734	Richard	terribly	31B404	200	watch
36	3261	James		0404B4	50	coffee maker
36	18133	William	really	DF0101	1000	laptop
36	4213	Jennifer	extremely	0404B4	50	coffee maker
36	3045	Patricia	hugely	0404B4	50	coffee maker
36	3229	Mary	very	31B404	200	watch
36	5677	John	wildly	31B404	300	watch
36	3669	Elizabeth	uncommonly	0404B4	50	coffee maker
37	6595	Maria	terribly	31B404	2000	laptop
37	5862	Elizabeth	crazy	DF0101	400	coffee maker
37	4853	Linda	exceedingly	DF0101	400	coffee maker
37	5551	Jennifer	insanely	0404B4	1000	watch
37	8856	Mary	super	DF0101	300	coffee maker
37	7575	Jennifer	crazy	31B404	4000	laptop
37	7608	Tim	vastly	DF0101	350	coffee maker
37	5415	Michael		0404B4	300	watch
37	5075	William	horribly	0404B4	2000	watch
37	6005	Barbara	enormously	31B404	2000	laptop
37	5516	Linda	really	31B404	1500	laptop
37	4238	Richard	really	31B404	1500	laptop
37	3582	Mary	extremely	31B404	2500	laptop
37	3355	Robert	quite	DF0101	300	coffee maker
37	4484	Linda	hugely	0404B4	2000	watch
37	7840	David	exceedingly	31B404	2000	laptop
37	4731	James	hugely	0404B4	1000	watch
37	4590	Richard	enormously	31B404	2000	laptop
37	3440	James	quite	31B404	1500	laptop
37	3360	Elizabeth	extremely	DF0101	400	coffee maker
37	4196	Susan	vastly	0404B4	1000	watch
37	2938	Michael	insanely	0404B4	1000	watch
37	4592	Charles	exceedingly	DF0101	350	coffee maker
37	7129	Tim	really	0404B4	700	watch
37	4189	John	terribly	0404B4	1000	watch
37	3048	Sally	extremely	0404B4	1000	watch
37	5827	Charles	excessively	0404B4	1500	watch
37	2879	Michael	terribly	0404B4	1000	watch
37	3390	Elizabeth		DF0101	300	coffee maker
37	5986	Patricia	quite	31B404	1500	laptop
37	4834	William	uncommonly	0404B4	3000	watch
37	3634	Susan	super	0404B4	1000	watch
37	3882	Barbara	very	DF0101	400	coffee maker
37	4778	John	wildly	DF0101	500	coffee maker
37	2959	Sally	excessively	DF0101	400	coffee maker
37	3062	Susan	excessively	31B404	2000	laptop
37	4334	Charles	vastly	DF0101	400	coffee maker
37	4215	John	enormously	0404B4	1000	watch
37	2883	David	very	DF0101	300	coffee maker
37	3132	David	very	DF0101	300	coffee maker
37	3343	Patricia	horribly	DF0101	400	coffee maker
37	4743	Barbara		31B404	1500	laptop
37	3709	Tim	wildly	0404B4	1500	watch
37	3025	Maria	horribly	DF0101	400	coffee maker
37	3280	Richard	hugely	0404B4	1000	watch
37	3603	Patricia	insanely	31B404	3000	laptop
37	3844	Robert	wildly	DF0101	400	coffee maker
37	4369	William	uncommonly	31B404	3000	laptop
37	3694	James	super	31B404	2000	laptop
37	3025	Sally	uncommonly	31B404	3000	laptop
37	3710	Maria	crazy	31B404	2500	laptop
38	7814	Charles	uncommonly	DF0101	3200	laptop
38	7933	Robert	exceedingly	31B404	5500	watch
38	5711	Maria	super	DF0101	2800	laptop
38	5128	Susan	horribly	DF0101	2800	laptop
38	3928	Susan	crazy	DF0101	3500	laptop
38	4208	Richard	very	DF0101	2500	laptop
38	3639	James	hugely	DF0101	2500	laptop
38	4096	John	very	0404B4	200	coffee maker
38	3728	Robert	vastly	0404B4	220	coffee maker
38	13743	Linda	really	31B404	500	watch
38	4552	Michael	exceedingly	31B404	2500	watch
38	6134	Elizabeth	enormously	31B404	5000	watch
38	3299	John	quite	0404B4	150	coffee maker
38	3437	Susan	vastly	0404B4	250	coffee maker
38	4608	Michael	hugely	DF0101	2800	laptop
38	3602	Tim	insanely	0404B4	350	coffee maker
38	5229	Elizabeth	uncommonly	31B404	8000	watch
38	5191	David	vastly	31B404	4500	watch
38	4927	James	extremely	0404B4	225	coffee maker
38	4599	Barbara	horribly	31B404	4500	watch
38	3959	James	insanely	31B404	6500	watch
38	3464	Richard	terribly	DF0101	1800	laptop
38	3376	Richard	excessively	DF0101	2500	laptop
38	4879	John		31B404	1500	watch
38	3137	Jennifer	hugely	31B404	1800	watch
38	3909	Charles	terribly	0404B4	150	coffee maker
38	3440	David	very	31B404	900	watch
38	3199	Charles	enormously	0404B4	150	coffee maker
38	3063	Tim	really	31B404	900	watch
38	3543	Sally	quite	DF0101	1800	laptop
38	125622	Mary	excessively	DF0101	2200	laptop
38	3228	Barbara	really	DF0101	1500	laptop
38	3094	Jennifer	super	DF0101	1800	laptop
38	3175	Linda	crazy	DF0101	2500	laptop
38	3687	Sally	wildly	31B404	5500	watch
38	2991	Maria	quite	DF0101	1800	laptop
38	3103	Robert	excessively	0404B4	250	coffee maker
38	2815	William	horribly	0404B4	225	coffee maker
38	3767	Mary	insanely	0404B4	280	coffee maker
38	3128	Sally		0404B4	150	coffee maker
38	3288	David	crazy	31B404	6500	watch
38	4849	Mary	enormously	0404B4	250	coffee maker
38	3087	Linda	extremely	0404B4	250	coffee maker
38	3040	Patricia	wildly	31B404	6500	watch
38	3855	Tim	exceedingly	31B404	4500	watch
38	3439	Patricia	wildly	DF0101	3500	laptop
38	3239	Elizabeth	terribly	0404B4	150	coffee maker
38	3623	Barbara	super	DF0101	2500	laptop
38	2923	Maria		0404B4	150	coffee maker
38	3811	Patricia	extremely	0404B4	150	coffee maker
38	4255	William	uncommonly	31B404	8000	watch
39	7788	William	very	DF0101	600	laptop
39	26148	William	wildly	DF0101	1500	laptop
39	6555	Maria	vastly	DF0101	1200	laptop
39	8048	Charles	insanely	0404B4	23000	watch
39	7364	Linda	horribly	0404B4	2300000	watch
39	8169	Sally	insanely	DF0101	2000	laptop
39	8678	Linda	crazy	DF0101	2500	laptop
39	10258	David	super	0404B4	175	watch
39	8143	Michael	exceedingly	0404B4	250	watch
39	4567	Mary	enormously	DF0101	1750	laptop
39	7188	Barbara	really	0404B4	2000	watch
39	14474	Elizabeth	terribly	DF0101	1500	laptop
39	5250	Mary	enormously	0404B4	250	watch
39	4053	Charles	horribly	0404B4	600	watch
39	5622	Michael		DF0101	800	laptop
39	8465	Jennifer	super	0404B4	2	watch
39	4020	Tim	hugely	31B404	50	coffee maker
39	5244	Robert	vastly	0404B4	250	watch
39	4137	James	really	31B404	175	coffee maker
39	3086	Jennifer	really	31B404	175	coffee maker
39	3019	Linda	super	31B404	175	coffee maker
39	3027	Sally	extremely	0404B4	250	watch
39	3617	Robert	exceedingly	DF0101	250	laptop
39	6065	Barbara	quite	31B404	175	coffee maker
39	3871	Susan	excessively	DF0101	800	laptop
39	6018	Elizabeth	terribly	31B404	175	coffee maker
39	4333	Richard	uncommonly	DF0101	2000	laptop
39	3642	Richard	extremely	31B404	175	coffee maker
39	5949	John	extremely	DF0101	1000	laptop
39	4714	Maria	uncommonly	31B404	175	coffee maker
39	4423	Patricia	insanely	31B404	250	coffee maker
39	3226	Robert	very	0404B4	200	watch
39	3191	David	enormously	DF0101	2000	laptop
39	7575	John	vastly	31B404	250	coffee maker
39	4933	Barbara	crazy	0404B4	200000	watch
39	4985	Jennifer	wildly	DF0101	400000	laptop
39	10574	John	excessively	31B404	494837.32	coffee maker
39	10613	Elizabeth		31B404	50	coffee maker
39	2119	James		31B404	50	coffee maker
39	10856	Sally	wildly	0404B4	10000	watch
39	4326	Michael	quite	0404B4	150	watch
39	11583	Richard	horribly	DF0101	750	laptop
39	4264	Susan	exceedingly	31B404	600	coffee maker
39	10459	Susan	quite	31B404	500	coffee maker
39	4384	Charles	crazy	0404B4	400000	watch
39	4111	Patricia	hugely	0404B4	4000	watch
39	3149	David	hugely	31B404	175	coffee maker
39	5283	Mary	excessively	DF0101	2000	laptop
39	3527	Tim	very	31B404	200	coffee maker
39	9248	James	uncommonly	DF0101	20000	laptop
39	3877	Patricia	terribly	0404B4	400000	watch
40	6948	Richard	slightly	F87217	700	laptop
40	5051	Mary	a bit	E4287C	99	coffee maker
40	5147	James	a tad	DF0101	120	sweater
40	5542	David	slightly	0404B4	110	watch
40	7530	David	slightly	E4287C	45	coffee maker
40	5772	Sally	a tad	0404B4	250	watch
40	5093	Mary	a bit	0404B4	400	watch
40	7014	Linda	slightly	F87217	550	laptop
40	4390	Richard	somewhat	F87217	600	laptop
40	4686	Maria	sort of	31B404	100	headphones
40	5358	Barbara	a tad	31B404	65	headphones
40	4845	John	kind of	0404B4	800	watch
40	4597	Elizabeth	somewhat	E4287C	70	coffee maker
40	5724	Charles	somewhat	31B404	75	headphones
40	7726	David	moderately	31B404	80	headphones
40	5990	Barbara	a bit	F87217	600	laptop
40	4851	Robert	sort of	DF0101	100	sweater
40	5514	Jennifer	slightly	F87217	500	laptop
40	5330	John	kind of	F87217	900	laptop
40	10626	Tim	a bit	DF0101	150	sweater
40	4620	James	kind of	0404B4	400	watch
40	5685	Sally	kind of	E4287C	99	coffee maker
40	5030	William	moderately	E4287C	70	coffee maker
40	4645	Linda	moderately	E4287C	70	coffee maker
40	3732	William	a tad	E4287C	65	coffee maker
40	4774	Susan	a tad	DF0101	95	sweater
40	4773	Michael	kind of	DF0101	180	sweater
40	4006	Robert	sort of	DF0101	120	sweater
40	3509	Michael	moderately	31B404	75	headphones
40	5310	Sally	sort of	F87217	1100	laptop
40	5868	Jennifer	somewhat	31B404	100	headphones
40	5102	Patricia	moderately	DF0101	100	sweater
40	5942	John	a bit	31B404	120	headphones
40	5798	Mary	somewhat	0404B4	700	watch
40	4758	Linda	sort of	0404B4	800	watch
41	8300	Robert	a tad	E4287C	150	watch
41	10371	Charles	kind of	DF0101	750	laptop
41	7735	Charles	somewhat	31B404	200	coffee maker
41	12623	John	somewhat	31B404	200	coffee maker
41	8047	Barbara	kind of	0404B4	100	headphones
41	8239	Maria	somewhat	31B404	200	coffee maker
41	25775	Mary	a bit	E4287C	150	watch
41	12751	Jennifer	slightly	0404B4	75	headphones
41	9662	Barbara	sort of	F87217	65	sweater
41	16782	Maria	a bit	E4287C	200	watch
41	6431	James	a tad	F87217	75	sweater
41	6775	William	sort of	DF0101	650	laptop
41	19951	Charles	moderately	E4287C	250	watch
41	13775	Elizabeth	a bit	DF0101	600	laptop
41	5999	Sally	slightly	0404B4	75	headphones
41	7376	Elizabeth	moderately	31B404	225	coffee maker
41	6926	Elizabeth	slightly	F87217	65	sweater
41	11096	David	a bit	E4287C	100	watch
41	5334	William	moderately	F87217	85	sweater
41	6572	Maria	a tad	0404B4	85	headphones
41	4655	Patricia	moderately	0404B4	125	headphones
41	6735	Robert	sort of	0404B4	60	headphones
41	6759	Maria	moderately	31B404	200	coffee maker
41	8479	David	sort of	DF0101	550	laptop
41	7431	Jennifer	sort of	DF0101	550	laptop
41	6215	Richard	slightly	0404B4	125	headphones
41	22653	Elizabeth	kind of	31B404	175	coffee maker
41	15529	Michael	kind of	E4287C	150	watch
41	4868	John	kind of	DF0101	550	laptop
41	8176	Jennifer	slightly	31B404	175	coffee maker
41	5135	Mary	a bit	F87217	75	sweater
41	7280	Patricia	somewhat	F87217	75	sweater
41	13798	Sally	somewhat	E4287C	175	watch
41	4407	Susan	a tad	F87217	75	sweater
41	6421	Jennifer	a tad	DF0101	550	laptop
42	7896	Maria	somewhat	DF0101	650	laptop
42	6386	Charles	a tad	E4287C	45	sweater
42	5214	Tim	a tad	0404B4	250	watch
42	4019	David	somewhat	F87217	125	coffee maker
42	4573	Patricia	kind of	DF0101	450	laptop
42	6097	Patricia	a bit	31B404	120	headphones
42	4014	David	a bit	0404B4	400	watch
42	3446	Jennifer	sort of	F87217	80	coffee maker
42	10689	Patricia	moderately	31B404	150	headphones
42	4008	Susan	slightly	0404B4	100	watch
42	4184	Michael	slightly	31B404	75	headphones
42	7239	David	sort of	F87217	140	coffee maker
42	5013	Robert	kind of	E4287C	60	sweater
42	6495	Richard	sort of	31B404	100	headphones
42	4381	Richard	kind of	0404B4	200	watch
42	5281	Susan	slightly	31B404	80	headphones
42	11027	Barbara	somewhat	0404B4	300	watch
42	3894	Michael	somewhat	0404B4	100	watch
42	5456	Elizabeth	moderately	DF0101	750	laptop
42	5481	Linda	sort of	E4287C	50	sweater
42	6159	James	a bit	F87217	120	coffee maker
42	3612	Mary	moderately	E4287C	60	sweater
42	7654	Sally	slightly	F87217	120	coffee maker
42	9257	Maria	a tad	E4287C	65	sweater
42	4012	John	moderately	DF0101	750	laptop
42	3439	James	a bit	31B404	120	headphones
42	2503	Barbara	a tad	0404B4	100	watch
42	4511	Patricia	a bit	DF0101	850	laptop
42	2869	Jennifer	moderately	E4287C	60	sweater
42	11027	Sally	slightly	DF0101	650	laptop
42	3543	Jennifer	kind of	DF0101	650	laptop
42	3475	Michael	a tad	F87217	120	coffee maker
42	3503	Charles	sort of	E4287C	60	sweater
42	2892	Maria	somewhat	31B404	120	headphones
42	5113	William	kind of	F87217	140	coffee maker
43	10639	Linda	a tad	F87217	99	headphones
43	9382	John	slightly	31B404	800	laptop
43	9485	James	moderately	DF0101	190	watch
43	8908	William	a tad	F87217	89	headphones
43	8471	Richard	moderately	31B404	750	laptop
43	8548	Susan	a bit	E4287C	125	sweater
43	5944	Michael	slightly	E4287C	99	sweater
43	9844	Charles	kind of	F87217	69	headphones
43	7606	Barbara	kind of	31B404	600	laptop
43	11122	Maria	sort of	DF0101	149	watch
43	8112	William	a bit	DF0101	99	watch
43	7067	Charles	slightly	0404B4	49	coffee maker
43	7098	Maria	moderately	F87217	79	headphones
43	7145	James	somewhat	E4287C	99	sweater
43	7971	Sally	kind of	F87217	69	headphones
43	8113	Michael	sort of	F87217	59	headphones
43	6127	Susan	somewhat	E4287C	89	sweater
43	7130	Barbara	somewhat	0404B4	59	coffee maker
43	6021	Michael	a bit	E4287C	99	sweater
43	9236	Tim	slightly	0404B4	49	coffee maker
43	7503	Mary	sort of	E4287C	129	sweater
43	8440	Charles	a tad	DF0101	129	watch
43	7082	Richard	a tad	0404B4	69	coffee maker
43	4773	Linda	slightly	E4287C	99	sweater
43	6591	Linda	a bit	31B404	550	laptop
43	5289	Sally	kind of	0404B4	59	coffee maker
43	5148	Susan	moderately	31B404	699	laptop
43	4992	Jennifer	somewhat	31B404	649	laptop
43	4774	David	kind of	DF0101	149	watch
43	5616	Robert	somewhat	0404B4	59	coffee maker
43	3838	Linda	sort of	0404B4	49	coffee maker
43	4305	Robert	moderately	F87217	89	headphones
43	4041	Mary	sort of	DF0101	129	watch
43	5366	Tim	a bit	DF0101	149	watch
43	5320	Jennifer	a tad	31B404	599	laptop
44	4256	David	a bit	0404B4	50	sweater
44	3510	Elizabeth	somewhat	DF0101	500	laptop
44	3360	Linda	kind of	31B404	80	headphones
44	3438	William	kind of	F87217	200	watch
44	3800	Patricia	a tad	E4287C	70	coffee maker
44	3573	Sally	somewhat	DF0101	450	laptop
44	5344	Charles	moderately	DF0101	500	laptop
44	3521	Mary	a tad	31B404	30	headphones
44	3622	Linda	somewhat	F87217	150	watch
44	3030	David	somewhat	0404B4	40	sweater
44	4216	Richard	moderately	31B404	150	headphones
44	5814	Patricia	slightly	DF0101	300	laptop
44	2832	Susan	kind of	E4287C	40	coffee maker
44	3640	Elizabeth	kind of	DF0101	250	laptop
44	3940	Sally	a tad	0404B4	45	sweater
44	3328	Mary	slightly	DF0101	300	laptop
44	4446	Elizabeth	sort of	E4287C	50	coffee maker
44	4684	Patricia	a bit	F87217	175	watch
44	4129	Jennifer	a tad	DF0101	250	laptop
44	4247	Mary	moderately	E4287C	75	coffee maker
44	3888	Maria	moderately	F87217	250	watch
44	3359	Susan	slightly	F87217	100	watch
44	3845	Michael	kind of	0404B4	50	sweater
44	3156	Robert	slightly	31B404	30	headphones
44	4338	David	a bit	E4287C	80	coffee maker
44	3903	Charles	sort of	F87217	300	watch
44	3816	James	a bit	E4287C	90	coffee maker
44	3939	Barbara	moderately	0404B4	80	sweater
44	5487	Tim	a tad	F87217	175	watch
44	3308	Richard	sort of	0404B4	50	sweater
44	3350	James	a bit	31B404	60	headphones
44	10901	William	sort of	31B404	80	headphones
44	10200	Susan	somewhat	0404B4	70	sweater
44	3121	James	sort of	E4287C	60	coffee maker
44	2971	Richard	slightly	31B404	40	headphones
45	9875	Robert	kind of	31B404	2000	laptop
45	6885	Linda	moderately	31B404	1000	laptop
45	12184	Michael	a tad	DF0101	125	coffee maker
45	12148	James	a bit	31B404	1500	laptop
45	15640	Mary	a tad	F87217	1000	watch
45	6670	Jennifer	a bit	0404B4	200	headphones
45	9930	Richard	kind of	F87217	150	watch
45	8366	Barbara	sort of	31B404	2000	laptop
45	11559	James	somewhat	E4287C	100	sweater
45	7534	Michael	a tad	E4287C	75	sweater
45	7801	William	slightly	E4287C	50	sweater
45	10699	Jennifer	somewhat	DF0101	125	coffee maker
45	11527	David	kind of	DF0101	75	coffee maker
45	11102	Tim	sort of	DF0101	50	coffee maker
45	5726	Charles	slightly	0404B4	100	headphones
45	4798	Charles	kind of	DF0101	75	coffee maker
45	14342	Susan	a tad	31B404	1500	laptop
45	6574	Elizabeth	a bit	F87217	200	watch
45	20383	James	a bit	DF0101	75	coffee maker
45	5530	Maria	slightly	0404B4	100	headphones
45	5998	Mary	moderately	F87217	200	watch
45	6081	Charles	sort of	31B404	2500	laptop
45	6402	Mary	moderately	0404B4	75	headphones
45	5993	Tim	sort of	F87217	200	watch
45	15030	Richard	somewhat	F87217	400	watch
45	12352	Elizabeth	sort of	0404B4	300	headphones
45	6556	Barbara	moderately	E4287C	125	sweater
45	5487	Richard	slightly	0404B4	100	headphones
45	5318	James	somewhat	E4287C	200	sweater
45	7310	Sally	a bit	E4287C	150	sweater
45	7134	Robert	a tad	0404B4	150	headphones
45	6430	Sally	somewhat	31B404	2000	laptop
45	12135	Maria	moderately	F87217	150	watch
45	9366	Robert	kind of	E4287C	200	sweater
45	13591	Jennifer	slightly	DF0101	100	coffee maker
46	7590	David	slightly	0404B4	150	watch
46	5629	Jennifer	sort of	0404B4	150	watch
46	6494	William	somewhat	DF0101	75	headphones
46	4741	John	slightly	F87217	99	coffee maker
46	5036	Mary	kind of	E4287C	125	sweater
46	5277	Maria	a tad	F87217	125	coffee maker
46	5582	Maria	slightly	DF0101	75	headphones
46	7465	Jennifer	a tad	31B404	2000	laptop
46	4721	Linda	a bit	0404B4	150	watch
46	3964	Elizabeth	somewhat	E4287C	125	sweater
46	5701	Linda	somewhat	0404B4	150	watch
46	4131	Sally	kind of	0404B4	150	watch
46	4947	Charles	slightly	31B404	2500	laptop
46	3041	James	sort of	F87217	125	coffee maker
46	3394	Patricia	sort of	E4287C	125	sweater
46	4851	Jennifer	moderately	E4287C	75	sweater
46	4001	Robert	somewhat	F87217	125	coffee maker
46	6247	Jennifer	kind of	31B404	2200	laptop
46	3526	Elizabeth	a tad	E4287C	125	sweater
46	3867	Elizabeth	slightly	DF0101	75	headphones
46	5122	Sally	sort of	DF0101	75	headphones
46	3752	Barbara	a tad	F87217	125	coffee maker
46	21313	Patricia	somewhat	0404B4	150	watch
46	3834	Mary	moderately	0404B4	150	watch
46	5952	Barbara	moderately	E4287C	125	sweater
46	4596	Robert	a bit	31B404	2000	laptop
46	4118	James	a bit	DF0101	75	headphones
46	5896	William	kind of	DF0101	75	headphones
46	5069	Linda	sort of	F87217	125	coffee maker
46	5575	Charles	a bit	F87217	125	coffee maker
46	21517	Richard	kind of	DF0101	75	headphones
46	6296	Charles	a tad	31B404	2500	laptop
46	6425	Patricia	moderately	31B404	2200	laptop
46	4320	David	a bit	31B404	2500	laptop
46	3943	Michael	moderately	E4287C	75	sweater
47	9850	Robert	somewhat	DF0101	20	headphones
47	6436	Mary	kind of	E4287C	15	sweater
47	8906	William	sort of	F87217	45	watch
47	5682	Maria	a tad	E4287C	10	sweater
47	4935	Michael	slightly	F87217	30	watch
47	9919	Tim	slightly	31B404	350	laptop
47	8818	Sally	sort of	0404B4	45	coffee maker
47	4845	Barbara	somewhat	31B404	500	laptop
47	6694	James	somewhat	31B404	500	laptop
47	5338	Charles	kind of	E4287C	30	sweater
47	6299	David	a bit	31B404	600	laptop
47	5491	Maria	sort of	DF0101	20	headphones
47	4914	Michael	a bit	F87217	50	watch
47	4836	Linda	slightly	DF0101	25	headphones
47	5196	Tim	a tad	E4287C	20	sweater
47	4669	Michael	sort of	F87217	60	watch
47	4490	Patricia	slightly	0404B4	55	coffee maker
47	5099	Richard	moderately	0404B4	65	coffee maker
47	4455	Sally	a bit	DF0101	35	headphones
47	7667	Jennifer	a bit	31B404	600	laptop
47	6265	William	a bit	F87217	65	watch
47	5717	Richard	moderately	0404B4	40	coffee maker
47	5040	Richard	sort of	DF0101	25	headphones
47	5559	John	moderately	F87217	45	watch
47	8700	Elizabeth	somewhat	E4287C	20	sweater
47	3079	Linda	moderately	0404B4	45	coffee maker
47	5828	Jennifer	a tad	0404B4	55	coffee maker
47	4176	Elizabeth	a tad	31B404	555	laptop
47	6873	Linda	kind of	0404B4	60	coffee maker
47	4677	Barbara	somewhat	E4287C	35	sweater
47	5710	Charles	moderately	31B404	499	laptop
47	5365	Maria	slightly	DF0101	20	headphones
47	5433	Sally	a tad	DF0101	22	headphones
47	4102	Mary	kind of	F87217	75	watch
47	4030	William	kind of	E4287C	40	sweater
48	5774	Barbara	moderately	F87217	150	watch
48	5062	Tim	somewhat	31B404	595	laptop
48	5118	Elizabeth	sort of	31B404	499	laptop
48	5032	Richard	a tad	E4287C	85	sweater
48	5902	James	moderately	DF0101	75	headphones
48	4287	William	moderately	DF0101	100	headphones
48	5159	Elizabeth	kind of	0404B4	75	coffee maker
48	3455	Sally	slightly	F87217	75	watch
