workerid	name	adverb	gender	object	response	condition	language	enjoyment	gender	age	comments	asses	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.catch_trials	Answer.condition	Answer.time_in_minutes
26	Corey	amazingly	male	watch	600	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Christian	supremely	male	coffee maker	600	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Christina	remarkably	female	laptop	2500	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Kelsey	remarkably	female	watch	500	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Ashley	radically	female	coffee maker	300	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Mary	utterly	female	laptop	1900	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Alexander	acutely	male	laptop	1700	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Jared	exceedingly	male	coffee maker	550	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Steven	excessively	male	watch	500	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Gabriel	terribly	male	watch	600	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	David	astoundingly	male	coffee maker	600	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Katie	particularly	female	watch	470	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Jordan	extremely	male	laptop	2500	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Patrick	frightfully	male	laptop	2700	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Haley	supremely	female	laptop	2500	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Shannon	colossally	female	laptop	3000	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Mark	intensely	male	coffee maker	500	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Katherine	quite	female	laptop	1500	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Brittany	exceedingly	female	watch	500	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Maria	notably	female	laptop	1500	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Nicholas	seriously	male	laptop	2000	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Kelly	amazingly	female	laptop	2000	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Paige	markedly	female	coffee maker	400	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Kenneth	terribly	male	coffee maker	500	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Heather	surpassingly	female	watch	600	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Kyle	seriously	male	watch	600	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Evan	terribly	male	laptop	2000	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Will	particularly	male	coffee maker	400	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Laura	exceedingly	female	laptop	2000	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
26	Allison	quite	female	coffee maker	400	extreme	English	1	Male	26		Yes	3	Mac	800	1280	Firefox	3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	34S6YYW6IUSSY6QJXL1UZ1CZSWMSB2	Friends&quotechar Purchases	a 20 minute experiment where you see a lot of scenarios and answer questions about them	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$2.00	Mon Dec 01 05:27:54 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	3600	60000	Wed Dec 31 05:27:54 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3OZ4VAIBEXFUIQWGLGEZOWMQGI1JVS	3OS46CRSLFZLHFF3RZPC4CC4CFLV6Y	26	Approved	Tue Dec 02 04:38:06 PST 2014	Mon Dec 01 11:16:49 PST 2014	Mon Dec 01 11:58:06 PST 2014	Mon Dec 01 13:06:20 PST 2014					[]	{}	22.55145
