workerid,rt,word,word_type,impatient,qtype,response,language,enjoyment,gender,age,comments,assess,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.dialect,Answer.target,Answer.control,Answer.catch_trials,Answer.time_in_minutes
90,15939,NA,NA,False,NA,NA,"English, Spanish",1,Female,22,No comments.,Yes,2,Windows,900,1440,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,31LM9EDVOLSKX5L19RXA3ZNWE5GNJ4,90,Approved,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:27:32 PST 2015,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"english","truly","very",[],2.01085
90,20392,NA,NA,True,NA,NA,"English, Spanish",1,Female,22,No comments.,Yes,2,Windows,900,1440,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,31LM9EDVOLSKX5L19RXA3ZNWE5GNJ4,90,Approved,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:27:32 PST 2015,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"english","truly","very",[],2.01085
90,13654,truly,target,NA,price,50,"English, Spanish",1,Female,22,No comments.,Yes,2,Windows,900,1440,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,31LM9EDVOLSKX5L19RXA3ZNWE5GNJ4,90,Approved,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:27:32 PST 2015,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"english","truly","very",[],2.01085
90,13654,very,control,NA,price,35,"English, Spanish",1,Female,22,No comments.,Yes,2,Windows,900,1440,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,31LM9EDVOLSKX5L19RXA3ZNWE5GNJ4,90,Approved,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:27:32 PST 2015,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"english","truly","very",[],2.01085
90,13654,bare,bare,NA,price,25,"English, Spanish",1,Female,22,No comments.,Yes,2,Windows,900,1440,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,31LM9EDVOLSKX5L19RXA3ZNWE5GNJ4,90,Approved,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:27:32 PST 2015,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"english","truly","very",[],2.01085
90,14367,truly,target,NA,frequency,750,"English, Spanish",1,Female,22,No comments.,Yes,2,Windows,900,1440,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,31LM9EDVOLSKX5L19RXA3ZNWE5GNJ4,90,Approved,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:27:32 PST 2015,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"english","truly","very",[],2.01085
90,14367,very,control,NA,frequency,240,"English, Spanish",1,Female,22,No comments.,Yes,2,Windows,900,1440,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,31LM9EDVOLSKX5L19RXA3ZNWE5GNJ4,90,Approved,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:27:32 PST 2015,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"english","truly","very",[],2.01085
90,14367,tree,tree,NA,frequency,10,"English, Spanish",1,Female,22,No comments.,Yes,2,Windows,900,1440,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,31LM9EDVOLSKX5L19RXA3ZNWE5GNJ4,90,Approved,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:27:32 PST 2015,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"english","truly","very",[],2.01085
90,14904,NA,NA,NA,summary,"A tree fell into Jim&quotechars kitchen, and his nephew got a chunk of it.","English, Spanish",1,Female,22,No comments.,Yes,2,Windows,900,1440,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,31LM9EDVOLSKX5L19RXA3ZNWE5GNJ4,90,Approved,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:27:32 PST 2015,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"english","truly","very",[],2.01085
90,4959,NA,NA,NA,dialect,-2,"English, Spanish",1,Female,22,No comments.,Yes,2,Windows,900,1440,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,31LM9EDVOLSKX5L19RXA3ZNWE5GNJ4,90,Approved,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:27:32 PST 2015,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"english","truly","very",[],2.01085
90,4959,NA,NA,NA,excitable,1,"English, Spanish",1,Female,22,No comments.,Yes,2,Windows,900,1440,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,31LM9EDVOLSKX5L19RXA3ZNWE5GNJ4,90,Approved,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:27:32 PST 2015,Thu Jan 15 14:29:34 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"english","truly","very",[],2.01085
91,27050,NA,NA,False,NA,NA,English,2,Female,21,He seems midwestern and older.,Yes,2,Windows,768,1024,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3NL0RFNU0FNTMHHD97IQ55H92DL4KP,91,Approved,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:25:12 PST 2015,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"other","very","truly",[],4.343083333333333
91,29516,NA,NA,False,NA,NA,English,2,Female,21,He seems midwestern and older.,Yes,2,Windows,768,1024,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3NL0RFNU0FNTMHHD97IQ55H92DL4KP,91,Approved,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:25:12 PST 2015,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"other","very","truly",[],4.343083333333333
91,25470,NA,NA,False,NA,NA,English,2,Female,21,He seems midwestern and older.,Yes,2,Windows,768,1024,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3NL0RFNU0FNTMHHD97IQ55H92DL4KP,91,Approved,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:25:12 PST 2015,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"other","very","truly",[],4.343083333333333
91,39044,truly,control,NA,price,200,English,2,Female,21,He seems midwestern and older.,Yes,2,Windows,768,1024,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3NL0RFNU0FNTMHHD97IQ55H92DL4KP,91,Approved,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:25:12 PST 2015,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"other","very","truly",[],4.343083333333333
91,39044,very,target,NA,price,300,English,2,Female,21,He seems midwestern and older.,Yes,2,Windows,768,1024,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3NL0RFNU0FNTMHHD97IQ55H92DL4KP,91,Approved,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:25:12 PST 2015,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"other","very","truly",[],4.343083333333333
91,39044,bare,bare,NA,price,100,English,2,Female,21,He seems midwestern and older.,Yes,2,Windows,768,1024,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3NL0RFNU0FNTMHHD97IQ55H92DL4KP,91,Approved,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:25:12 PST 2015,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"other","very","truly",[],4.343083333333333
91,38244,truly,control,NA,frequency,0,English,2,Female,21,He seems midwestern and older.,Yes,2,Windows,768,1024,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3NL0RFNU0FNTMHHD97IQ55H92DL4KP,91,Approved,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:25:12 PST 2015,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"other","very","truly",[],4.343083333333333
91,38244,very,target,NA,frequency,250,English,2,Female,21,He seems midwestern and older.,Yes,2,Windows,768,1024,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3NL0RFNU0FNTMHHD97IQ55H92DL4KP,91,Approved,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:25:12 PST 2015,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"other","very","truly",[],4.343083333333333
91,38244,tree,tree,NA,frequency,6,English,2,Female,21,He seems midwestern and older.,Yes,2,Windows,768,1024,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3NL0RFNU0FNTMHHD97IQ55H92DL4KP,91,Approved,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:25:12 PST 2015,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"other","very","truly",[],4.343083333333333
91,35245,NA,NA,NA,summary,He met a friend and told him about his new kitchen. A tree fell in his yard doing damage.,English,2,Female,21,He seems midwestern and older.,Yes,2,Windows,768,1024,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3NL0RFNU0FNTMHHD97IQ55H92DL4KP,91,Approved,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:25:12 PST 2015,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"other","very","truly",[],4.343083333333333
91,11784,NA,NA,NA,dialect,-1,English,2,Female,21,He seems midwestern and older.,Yes,2,Windows,768,1024,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3NL0RFNU0FNTMHHD97IQ55H92DL4KP,91,Approved,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:25:12 PST 2015,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"other","very","truly",[],4.343083333333333
91,11784,NA,NA,NA,excitable,1,English,2,Female,21,He seems midwestern and older.,Yes,2,Windows,768,1024,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3NL0RFNU0FNTMHHD97IQ55H92DL4KP,91,Approved,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:25:12 PST 2015,Thu Jan 15 14:29:35 PST 2015,Thu Jan 15 14:32:40 PST 2015,,,,,"other","very","truly",[],4.343083333333333
92,25506,NA,NA,False,NA,NA,english,1,Male,31,n/a,No,3,Windows,1024,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,36U2A8VAG1Z9KOVXYE6XLULGXEKKYQ,92,Approved,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:25:37 PST 2015,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:32:41 PST 2015,,,,,"other","very","truly",[],3.9690333333333334
92,31036,NA,NA,False,NA,NA,english,1,Male,31,n/a,No,3,Windows,1024,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,36U2A8VAG1Z9KOVXYE6XLULGXEKKYQ,92,Approved,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:25:37 PST 2015,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:32:41 PST 2015,,,,,"other","very","truly",[],3.9690333333333334
92,17073,NA,NA,False,NA,NA,english,1,Male,31,n/a,No,3,Windows,1024,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,36U2A8VAG1Z9KOVXYE6XLULGXEKKYQ,92,Approved,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:25:37 PST 2015,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:32:41 PST 2015,,,,,"other","very","truly",[],3.9690333333333334
92,32739,truly,control,NA,price,49.99,english,1,Male,31,n/a,No,3,Windows,1024,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,36U2A8VAG1Z9KOVXYE6XLULGXEKKYQ,92,Approved,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:25:37 PST 2015,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:32:41 PST 2015,,,,,"other","very","truly",[],3.9690333333333334
92,32739,very,target,NA,price,59.99,english,1,Male,31,n/a,No,3,Windows,1024,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,36U2A8VAG1Z9KOVXYE6XLULGXEKKYQ,92,Approved,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:25:37 PST 2015,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:32:41 PST 2015,,,,,"other","very","truly",[],3.9690333333333334
92,32739,bare,bare,NA,price,39.99,english,1,Male,31,n/a,No,3,Windows,1024,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,36U2A8VAG1Z9KOVXYE6XLULGXEKKYQ,92,Approved,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:25:37 PST 2015,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:32:41 PST 2015,,,,,"other","very","truly",[],3.9690333333333334
92,45609,truly,control,NA,frequency,1,english,1,Male,31,n/a,No,3,Windows,1024,1280,Chrome,3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,3YTXXXR8DBXG9OR9CGXUQVNLXJEX4G,A visit to a cousin,an 8 minute experiment where you read a comic and answer questions about it,language research stanford fun cognitive science university adjectives adverbs linguistics,$0.70,Thu Jan 15 11:17:30 PST 2015,113,0,3,110,Unassignable,NotReviewed,1 cond,3600,0,Sat Feb 14 11:17:30 PST 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3KTCJ4SCVG14XMM3HZ72X07RXZ61MQ,36U2A8VAG1Z9KOVXYE6XLULGXEKKYQ,92,Approved,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:25:37 PST 2015,Thu Jan 15 14:29:37 PST 2015,Thu Jan 15 14:32:41 PST 2015,,,,,"other","very","truly",[],3.9690333333333334
